313, 527, 534, -6.00, 266, 259, 3.00, 2280.00, 1720.00, 0.35, 0.22
314, 529, 529, 0.00, 270, 273, -3.00, 0.00, -120.00, 0.00, -0.08
315, 530, 509, 21.00, 274, 272, 2.00, 840.00, 80.00, 0.52, 0.05
316, 530, 508, 22.00, 274, 272, 2.00, 1720.00, 160.00, 0.03, 0.00
317, 530, 515, 15.00, 274, 270, 3.00, 2320.00, 280.00, -0.17, 0.03
318, 530, 490, 40.00, 274, 257, 17.00, 3920.00, 960.00, 0.63, 0.35
319, 530, 543, -13.00, 274, 272, 2.00, 3400.00, 1040.00, -1.33, -0.37
320, 530, 549, -19.00, 274, 272, 2.00, 2640.00, 1120.00, -0.15, 0.00
321, 530, 540, -10.00, 274, 272, 2.00, 2240.00, 1200.00, 0.22, 0.00
322, 532, 534, -2.00, 277, 273, 4.00, -80.00, 160.00, -0.05, 0.10
323, 534, 510, 24.00, 281, 274, 7.00, 960.00, 280.00, 0.60, 0.17
324, 534, 509, 28.00, 281, 275, 6.00, 2080.00, 520.00, 0.10, -0.03
325, 534, 521, 14.00, 281, 274, 7.00, 2640.00, 800.00, -0.35, 0.03
326, 534, 497, 55.00, 281, 263, 18.00, 4840.00, 1520.00, 1.02, 0.27
327, 534, 564, -30.00, 281, 285, -4.00, 3640.00, 1360.00, -2.13, -0.55
328, 534, 560, -26.00, 281, 287, -6.00, 2600.00, 1120.00, 0.10, -0.05
329, 534, 543, -9.00, 281, 286, -6.00, 2240.00, 880.00, 0.43, 0.00
330, 536, 539, -3.00, 284, 287, -2.00, -120.00, -80.00, -0.08, -0.05
331, 538, 484, 54.00, 287, 272, 15.00, 2160.00, 600.00, 1.35, 0.37
332, 538, 527, 11.00, 287, 286, 1.00, 2600.00, 640.00, -1.08, -0.35
333, 538, 503, 36.00, 287, 284, 15.00, 4040.00, 1240.00, 0.63, 0.35
334, 538, 559, -21.00, 287, 287, -1.00, 3200.00, 1200.00, -1.42, -0.40
335, 538, 560, -22.00, 287, 289, -2.00, 2320.00, 1120.00, -0.03, -0.03
336, 538, 546, -7.00, 287, 278, -2.00, 2040.00, 1040.00, 0.37, 0.00
337, 541, 541, 0.00, 291, 289, 2.00, 0.00, 80.00, 0.00, 0.05
338, 543, 522, 21.00, 294, 289, 5.00, 840.00, 200.00, 0.52, 0.12
339, 543, 486, 57.00, 294, 288, 10.00, 3120.00, 600.00, 0.90, 0.12
340, 543, 544, -1.00, 294, 289, 5.00, 3080.00, 800.00, -1.45, -0.12
341, 546, 513, 28.00, 297, 273, 23.00, 1120.00, 920.00, 0.70, 0.57
342, 546, 551, -4.00, 297, 295, 3.00, 960.00, 1040.00, -0.80, -0.50
343, 549, 482, 66.00, 300, 274, 27.00, 2640.00, 1080.00, 1.65, 0.68
344, 549, 556, -7.00, 300, 301, 0.00, 2360.00, 1080.00, -1.83, -0.68
345, 552, 561, -10.00, 302, 303, -1.00, -400.00, -40.00, -0.25, -0.03
346, 555, 532, 23.00, 304, 303, 1.00, 920.00, 40.00, 0.57, 0.03
347, 555, 534, 21.00, 304, 303, 1.00, 1760.00, 80.00, -0.05, 0.00
348, 555, 546, 10.00, 304, 303, 1.00, 2160.00, 120.00, -0.27, 0.00
