FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.4,244,194,401,113
16.4,243,192,400,112
16.4,242,192,399,112
16.4,241,193,397,114
16.4,240,194,397,115
16.4,240,194,396,116
16.4,239,195,396,117
16.4,238,194,395,118
16.4,237,195,394,119
16.4,235,194,393,119
16.4,233,193,391,119
16.4,231,193,389,119
16.4,230,194,387,121
16.4,229,195,387,122
16.4,228,195,387,122
16.7,228,195,386,122
16.7,226,195,385,123
16.7,224,196,383,123
16.7,224,196,383,124
16.7,225,197,384,124
16.7,225,197,384,124
16.7,225,198,384,125
16.7,226,200,385,126
16.7,228,202,387,127
16.7,230,204,388,128
16.7,231,207,389,130
16.7,232,210,389,133
16.7,231,213,388,136
16.7,230,216,386,138
16.7,229,218,385,138
16.7,229,219,385,138
16.7,230,220,386,139
16.3,230,221,387,141
16.3,230,222,386,141
16.3,229,223,385,142
16.3,229,223,384,142
16.3,228,223,383,141
16.3,228,222,382,140
16.3,228,222,382,139
16.3,228,222,383,139
16.3,229,222,383,138
16.3,230,221,384,137
16.3,231,221,385,135
16.3,232,220,386,133
16.3,234,219,387,131
16.3,236,218,388,129
16.3,239,218,390,127
16.3,243,218,393,125
16.5,246,217,396,123
16.5,247,215,397,120
16.5,248,212,397,116
16.5,250,209,399,112
16.5,251,208,399,109
16.5,252,206,400,108
16.5,252,205,400,106
16.5,253,203,400,104
16.5,254,203,401,102
16.5,255,203,401,101
16.5,255,202,401,100
16.5,255,201,400,99
16.5,257,200,401,98
16.5,258,200,402,96
16.5,258,200,400,94
16.5,258,200,399,93
16.5,257,199,398,91
16.5,257,198,397,90
16.5,258,198,397,90
16.5,258,197,398,89
16.5,260,197,398,88
16.5,260,198,399,88
16.5,259,197,399,88
16.5,260,197,398,88
16.5,260,198,399,88
16.5,259,196,398,88
16.5,260,197,398,88
16.5,260,197,398,88
16.5,259,197,398,89
16.5,259,197,398,88
16.5,260,197,398,88
16.5,260,198,398,88
16.5,259,198,398,88
16.7,261,198,398,88
16.7,259,197,398,89
16.7,259,197,398,88
16.7,260,197,398,88
16.7,260,197,399,88
16.7,260,198,399,88
16.7,259,197,399,88
16.7,260,197,399,88
16.7,260,197,398,88
16.7,260,197,399,88
16.7,260,197,399,88
16.7,260,198,398,88
16.7,259,197,398,88
16.7,259,197,399,88
16.7,261,198,398,88
16.7,260,197,398,88
16.4,262,197,398,88
16.4,262,197,399,88
16.4,262,199,399,88
16.4,260,198,398,89
16.4,260,197,398,88
16.4,262,197,398,89
16.4,259,197,398,89
16.4,260,197,399,88
16.4,260,197,398,88
16.4,259,197,399,88
